imdb_code,title,return_pct,Adult,Talk-Show,News,Sport,Music,War,Biography,History,Musical,Mystery,Romance,Horror,Short,Documentary,Western,Crime,Family,Comedy,Animation,N/A,Thriller,Sci-Fi,Fantasy,Drama,Adventure,Action,Genre_List
tt1340138,Terminator: Genisys,178.80702838709675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,"['Action', 'Adventure', 'Sci-Fi']"
tt2557478,Pacific Rim: Uprising,87.69686967741934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,"['Action', 'Adventure', 'Sci-Fi']"
tt3450958,War for the Planet of the Apes,222.10017565789474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,"['Action', 'Adventure', 'Drama']"
tt0418279,Transformers,369.05469668874167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,"['Action', 'Adventure', 'Sci-Fi']"
tt4520988,Frozen II,864.6169306666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt0451279,Wonder Woman,445.3721473333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,"['Action', 'Adventure', 'Fantasy']"
tt2294629,Frozen,744.4322133333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt2948356,Zootopia,570.2030920000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt0373889,Harry Potter and the Order of the Phoenix,527.1626266666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Family']"
tt0480249,I am Legend,290.35512266666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,"['Action', 'Adventure', 'Drama']"
tt3521164,Moana,323.4973060000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt0448157,Hancock,316.15618133333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,"['Action', 'Drama', 'Fantasy']"
tt0382932,Ratatouille,317.69979666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt1981115,Thor: The Dark World,329.73501066666665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,"['Action', 'Adventure', 'Fantasy']"
tt2381249,Mission: Impossible—Rogue Nation,359.239328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,"['Action', 'Adventure', 'Thriller']"
tt5013056,Dunkirk,246.30134266666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,"['Action', 'Drama', 'History']"
tt0800369,Thor,199.55107866666668,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,"['Action', 'Adventure', 'Fantasy']"
tt0479952,Madagascar: Escape 2 Africa,299.7871826666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt0458525,X-Men Origins: Wolverine,149.88384000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,"['Action', 'Sci-Fi']"
tt1078912,Night at the Museum: Battle of the Smithsonian,168.154042,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,"['Adventure', 'Comedy', 'Family']"
tt9376612,Shang-Chi and the Legend of the Ten Rings,92.576204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,"['Action', 'Adventure', 'Fantasy']"
tt1302011,Kung Fu Panda 2,343.22503133333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Animation']"
tt1392190,Mad Max: Fury Road,144.97191600000005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,"['Action', 'Adventure', 'Sci-Fi']"
tt5884052,Pokémon: Detective Pikachu,187.9650386666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Comedy']"
tt1677720,Ready Player One,286.037102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,"['Action', 'Adventure', 'Sci-Fi']"
tt1521673,Angels & Demons,227.25056400000003,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,"['Drama', 'Fantasy', 'Short']"
tt0938283,The Last Airbender,113.14258733333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Family']"
tt0389790,Bee Movie,91.729718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt0436339,G-Force,95.211894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Animation']"
tt0397892,Bolt,118.676686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt1646987,Wrath of the Titans,103.51338866666669,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,"['Action', 'Adventure', 'Fantasy']"
tt0442933,Beowulf,30.05371933333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Animation']"
tt1077368,Dark Shadows,58.80177866666667,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,"['Comedy', 'Fantasy', 'Horror']"
tt2334879,White House Down,36.960258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,"['Action', 'Drama', 'Thriller']"
tt3554046,Space Jam: A New Legacy,4.636715333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt2034800,The Great Wall,122.99123466666668,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,"['Action', 'Adventure', 'Fantasy']"
tt3332064,Pan,1.0173153333333331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,"['Adventure', 'Comedy', 'Family']"
tt1277953,Madagascar 3: Europe's Most Wanted,415.1181179310345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt1229238,Mission: Impossible—Ghost Protocol,379.1125724137931,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,"['Action', 'Adventure', 'Thriller']"
tt1646971,How to Train Your Dragon 2,323.8526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Animation']"
tt0864835,Mr. Peabody & Sherman,86.0734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt1446192,Rise of the Guardians,111.65579448275862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Animation']"
tt1289401,Ghostbusters,59.033790277777776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,"['Action', 'Comedy', 'Fantasy']"
tt0796366,Star Trek,176.31401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,"['Action', 'Adventure', 'Sci-Fi']"
tt0458339,Captain America: The First Avenger,164.69269714285716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,"['Action', 'Adventure', 'Sci-Fi']"
tt2267968,Kung Fu Panda 3,272.264875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Animation']"
tt1583421,G.I. Joe: Retaliation,168.38621785714287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,"['Action', 'Adventure', 'Sci-Fi']"
tt1528100,Exodus: Gods and Kings,91.65322357142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,"['Action', 'Adventure', 'Drama']"
tt3691740,The BFG,42.60477142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,"['Adventure', 'Family', 'Fantasy']"
